source_row_id,cxc_id,cod_apli_prod,descri_cod_apli_prod,num_cta,cod_trn,descri_cod_trn,creation_date,last_payment_date,reference_date,vlr_original,vlr_pagado,vlr_pendiente_pago,age_days,days_since_last_payment,days_creation_to_last_payment,recovery_rate,pending_rate,payment_status,is_fully_paid,is_partially_paid,is_unpaid,is_amount_consistent,has_payment_date_without_paid_amount,age_bucket
16138,CXC_016138,S,AHORRO,31945182324,834,CARGO FISCAL TRANSACCIONAL,2024-11-28,2025-01-18,2025-11-03,4825.15,4825.15,0.0,340,289,51,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16139,CXC_016139,S,AHORRO,69169247285,1517,COBRO SERVICIO TRANSPORTE,2024-11-23,2025-02-25,2025-11-03,145.99,71.82,74.17,345,251,94,0.491952,0.508048,pago_parcial,0,1,0,1,0,181_360_dias
16140,CXC_016140,S,AHORRO,17344481350,497,PAGO SERVICIO ELECTRONICO,2025-07-11,2025-07-13,2025-11-03,28606.59,28606.59,0.0,115,113,2,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16141,CXC_016141,S,AHORRO,26495403377,2106,COMISION TRANSFERENCIA EXTERNA B,2025-08-01,2025-10-11,2025-11-03,55926.04,0.0,55926.04,94,23,71,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
16142,CXC_016142,S,AHORRO,74285641458,1787,PAGO PUNTO EXTERNO,2025-03-24,2025-11-01,2025-11-03,3105.64,3105.64,0.0,224,2,222,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16143,CXC_016143,S,AHORRO,56523039162,834,CARGO FISCAL TRANSACCIONAL,2025-03-01,2025-09-03,2025-11-03,223.11,223.11,0.0,247,61,186,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16144,CXC_016144,S,AHORRO,16784035187,834,CARGO FISCAL TRANSACCIONAL,2025-06-19,2025-09-16,2025-11-03,1701.7,1701.7,0.0,137,48,89,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16145,CXC_016145,S,AHORRO,11154134630,1517,COBRO SERVICIO TRANSPORTE,2025-05-15,2025-10-29,2025-11-03,659.51,324.44,335.07,172,5,167,0.491941,0.508059,pago_parcial,0,1,0,1,0,91_180_dias
16146,CXC_016146,S,AHORRO,72233875694,1517,COBRO SERVICIO TRANSPORTE,2025-01-08,2025-03-28,2025-11-03,700.95,700.95,0.0,299,220,79,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16147,CXC_016147,S,AHORRO,31747591541,176,COMISION RETIRO CORRESPONSAL B,2025-07-19,2025-10-08,2025-11-03,2079.04,2079.04,0.0,107,26,81,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16148,CXC_016148,S,AHORRO,39475946643,834,CARGO FISCAL TRANSACCIONAL,2024-11-19,2025-04-09,2025-11-03,12530.67,12530.67,0.0,349,208,141,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16149,CXC_016149,S,AHORRO,41156565615,497,PAGO SERVICIO ELECTRONICO,2025-04-19,2025-04-24,2025-11-03,6938.28,6938.28,0.0,198,193,5,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16150,CXC_016150,S,AHORRO,43532320810,137,COMISION RETIRO CANAL A,2024-12-03,2024-12-25,2025-11-03,1365.33,671.65,693.68,335,313,22,0.491932,0.508068,pago_parcial,0,1,0,1,0,181_360_dias
16151,CXC_016151,S,AHORRO,42061343457,2106,COMISION TRANSFERENCIA EXTERNA B,2025-07-10,2025-07-19,2025-11-03,6252.43,3075.79,3176.64,116,107,9,0.491935,0.508065,pago_parcial,0,1,0,1,0,91_180_dias
16152,CXC_016152,S,AHORRO,16278739991,834,CARGO FISCAL TRANSACCIONAL,2025-05-04,2025-06-24,2025-11-03,1744.5,1744.5,0.0,183,132,51,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16153,CXC_016153,S,AHORRO,51663288109,1517,COBRO SERVICIO TRANSPORTE,2025-01-27,2025-10-08,2025-11-03,212.46,0.0,212.46,280,26,254,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
16154,CXC_016154,S,AHORRO,56892189564,2287,RETIRO CANAL B,2024-11-16,2024-11-24,2025-11-03,90.56,90.56,0.0,352,344,8,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16155,CXC_016155,S,AHORRO,17081192333,834,CARGO FISCAL TRANSACCIONAL,2024-12-25,2025-04-12,2025-11-03,3603.77,3603.77,0.0,313,205,108,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16156,CXC_016156,S,AHORRO,26807604748,834,CARGO FISCAL TRANSACCIONAL,2024-12-15,2025-10-18,2025-11-03,3339.11,3339.11,0.0,323,16,307,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16157,CXC_016157,S,AHORRO,79510676746,834,CARGO FISCAL TRANSACCIONAL,2024-12-07,2025-03-25,2025-11-03,748.93,748.93,0.0,331,223,108,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16158,CXC_016158,S,AHORRO,78231126933,834,CARGO FISCAL TRANSACCIONAL,2025-08-05,2025-09-04,2025-11-03,5382.99,5382.99,0.0,90,60,30,1.0,0.0,pagada_total,1,0,0,1,0,61_90_dias
16159,CXC_016159,S,AHORRO,76583714288,1517,COBRO SERVICIO TRANSPORTE,2025-04-24,2025-11-01,2025-11-03,5172.87,2544.72,2628.15,193,2,191,0.491936,0.508064,pago_parcial,0,1,0,1,0,181_360_dias
16160,CXC_016160,S,AHORRO,61861832634,334,COMISION CONSULTA EXTERNO,2024-11-07,2025-06-24,2025-11-03,2741.65,2741.65,0.0,361,132,229,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
16161,CXC_016161,S,AHORRO,57238219156,301,PAGO TARJETA CREDITO B,2025-04-10,2025-07-24,2025-11-03,3697.82,3697.82,0.0,207,102,105,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16162,CXC_016162,S,AHORRO,71105769483,1157,COMISION CONSULTA SALDO,2025-01-24,2025-09-01,2025-11-03,11084.37,0.0,11084.37,283,63,220,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
16163,CXC_016163,S,AHORRO,54954880453,834,CARGO FISCAL TRANSACCIONAL,2025-03-29,2025-07-11,2025-11-03,1095.39,538.86,556.53,219,115,104,0.491934,0.508066,pago_parcial,0,1,0,1,0,181_360_dias
16164,CXC_016164,S,AHORRO,80888411566,834,CARGO FISCAL TRANSACCIONAL,2025-04-12,2025-09-29,2025-11-03,1896.83,1896.83,0.0,205,35,170,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16165,CXC_016165,S,AHORRO,99445635607,834,CARGO FISCAL TRANSACCIONAL,2025-08-04,2025-10-13,2025-11-03,22945.97,22945.97,0.0,91,21,70,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16166,CXC_016166,S,AHORRO,92666590156,1157,COMISION CONSULTA SALDO,2024-11-16,2025-10-30,2025-11-03,6477.57,6477.57,0.0,352,4,348,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16167,CXC_016167,S,AHORRO,53038354305,176,COMISION RETIRO CORRESPONSAL B,2025-01-03,2025-07-04,2025-11-03,2382.79,1172.18,1210.61,304,122,182,0.491936,0.508064,pago_parcial,0,1,0,1,0,181_360_dias
16168,CXC_016168,S,AHORRO,59072808742,834,CARGO FISCAL TRANSACCIONAL,2024-12-03,2025-08-21,2025-11-03,34300.55,34300.55,0.0,335,74,261,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16169,CXC_016169,S,AHORRO,72787565969,137,COMISION RETIRO CANAL A,2025-07-18,2025-08-04,2025-11-03,1797.99,1797.99,0.0,108,91,17,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16170,CXC_016170,S,AHORRO,30756187258,2107,CARGO FISCAL IVA TRASLADO,2024-12-01,2025-07-21,2025-11-03,330.68,330.68,0.0,337,105,232,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16171,CXC_016171,S,AHORRO,35007215674,834,CARGO FISCAL TRANSACCIONAL,2025-02-07,2025-06-25,2025-11-03,3618.17,3618.17,0.0,269,131,138,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16172,CXC_016172,S,AHORRO,30785632603,1517,COBRO SERVICIO TRANSPORTE,2025-06-23,2025-08-30,2025-11-03,1431.92,1431.92,0.0,133,65,68,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16173,CXC_016173,S,AHORRO,26293037075,1288,COMPRA ESTABLECIMIENTO A,2024-11-30,2025-06-24,2025-11-03,1522.39,1522.39,0.0,338,132,206,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16174,CXC_016174,S,AHORRO,60233829761,497,PAGO SERVICIO ELECTRONICO,2024-11-19,2025-10-02,2025-11-03,1373.16,1373.16,0.0,349,32,317,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16175,CXC_016175,S,AHORRO,45691203326,1275,REVERSO CONSIGNACION EFECTIVO,2025-04-16,2025-10-28,2025-11-03,4983.61,4983.61,0.0,201,6,195,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16176,CXC_016176,S,AHORRO,36851282945,834,CARGO FISCAL TRANSACCIONAL,2025-01-05,2025-07-22,2025-11-03,2290.71,2290.71,0.0,302,104,198,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16177,CXC_016177,S,AHORRO,11608573377,1517,COBRO SERVICIO TRANSPORTE,2025-04-21,2025-06-08,2025-11-03,10648.8,10648.8,0.0,196,148,48,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16178,CXC_016178,S,AHORRO,67658179449,834,CARGO FISCAL TRANSACCIONAL,2024-12-20,2025-01-23,2025-11-03,4247.22,4247.22,0.0,318,284,34,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16179,CXC_016179,S,AHORRO,70326020903,2107,CARGO FISCAL IVA TRASLADO,2025-06-22,2025-08-20,2025-11-03,269.0,269.0,0.0,134,75,59,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16180,CXC_016180,S,AHORRO,66705401229,1517,COBRO SERVICIO TRANSPORTE,2025-01-09,2025-01-14,2025-11-03,1162.31,1162.31,0.0,298,293,5,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16181,CXC_016181,S,AHORRO,15702977038,1517,COBRO SERVICIO TRANSPORTE,2025-04-05,2025-08-29,2025-11-03,709.17,348.87,360.3,212,66,146,0.491941,0.508059,pago_parcial,0,1,0,1,0,181_360_dias
16182,CXC_016182,S,AHORRO,39213097285,176,COMISION RETIRO CORRESPONSAL B,2024-12-05,2025-06-13,2025-11-03,5459.45,0.0,5459.45,333,143,190,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
16183,CXC_016183,S,AHORRO,57393670188,834,CARGO FISCAL TRANSACCIONAL,2025-08-03,2025-10-03,2025-11-03,424.99,424.99,0.0,92,31,61,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16184,CXC_016184,S,AHORRO,46108124998,834,CARGO FISCAL TRANSACCIONAL,2025-06-20,2025-07-13,2025-11-03,3317.08,1631.79,1685.29,136,113,23,0.491936,0.508064,pago_parcial,0,1,0,1,0,91_180_dias
16185,CXC_016185,D,CORRIENTE,40469910736,834,CARGO FISCAL TRANSACCIONAL,2025-06-27,2025-07-28,2025-11-03,2478.85,2478.85,0.0,129,98,31,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16186,CXC_016186,S,AHORRO,44871874872,497,PAGO SERVICIO ELECTRONICO,2025-05-29,2025-09-17,2025-11-03,551.55,551.55,0.0,158,47,111,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16187,CXC_016187,S,AHORRO,83115970263,834,CARGO FISCAL TRANSACCIONAL,2025-07-02,2025-10-26,2025-11-03,6844.54,6844.54,0.0,124,8,116,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16188,CXC_016188,S,AHORRO,53072590362,497,PAGO SERVICIO ELECTRONICO,2025-03-31,2025-10-11,2025-11-03,4420.55,4420.55,0.0,217,23,194,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16189,CXC_016189,S,AHORRO,84985293917,834,CARGO FISCAL TRANSACCIONAL,2025-07-19,2025-09-15,2025-11-03,5930.77,0.0,5930.77,107,49,58,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
16190,CXC_016190,S,AHORRO,30155435547,834,CARGO FISCAL TRANSACCIONAL,2025-08-02,2025-09-21,2025-11-03,1195.08,587.9,607.18,93,43,50,0.491934,0.508066,pago_parcial,0,1,0,1,0,91_180_dias
16191,CXC_016191,S,AHORRO,14809010218,1275,REVERSO CONSIGNACION EFECTIVO,2025-08-05,2025-08-13,2025-11-03,10204.47,10204.47,0.0,90,82,8,1.0,0.0,pagada_total,1,0,0,1,0,61_90_dias
16192,CXC_016192,S,AHORRO,45401055874,176,COMISION RETIRO CORRESPONSAL B,2024-11-29,2025-03-08,2025-11-03,371.33,371.33,0.0,339,240,99,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16193,CXC_016193,S,AHORRO,82745857734,497,PAGO SERVICIO ELECTRONICO,2025-03-03,2025-09-15,2025-11-03,1059.38,1059.38,0.0,245,49,196,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16194,CXC_016194,S,AHORRO,60077495787,137,COMISION RETIRO CANAL A,2025-03-13,2025-10-23,2025-11-03,21891.48,21891.48,0.0,235,11,224,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16195,CXC_016195,S,AHORRO,53026706710,1517,COBRO SERVICIO TRANSPORTE,2025-07-17,2025-10-31,2025-11-03,2519.6,0.0,2519.6,109,3,106,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
16196,CXC_016196,S,AHORRO,92966135565,87,CARGO FISCAL IVA COMISION B,2024-11-29,2025-05-13,2025-11-03,609.83,609.83,0.0,339,174,165,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16197,CXC_016197,S,AHORRO,52128606071,1157,COMISION CONSULTA SALDO,2024-11-15,2025-09-29,2025-11-03,310.37,310.37,0.0,353,35,318,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16198,CXC_016198,S,AHORRO,84415868290,176,COMISION RETIRO CORRESPONSAL B,2025-03-07,2025-03-30,2025-11-03,2556.28,2556.28,0.0,241,218,23,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16199,CXC_016199,S,AHORRO,18707147669,176,COMISION RETIRO CORRESPONSAL B,2025-02-28,2025-07-10,2025-11-03,12148.71,12148.71,0.0,248,116,132,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16200,CXC_016200,S,AHORRO,78381591166,834,CARGO FISCAL TRANSACCIONAL,2025-03-11,2025-06-19,2025-11-03,135.6,117.01,18.59,237,137,100,0.862906,0.137094,pago_parcial,0,1,0,1,0,181_360_dias
16201,CXC_016201,S,AHORRO,43576213899,574,COMISION RETIRO INTERNACIONAL,2025-07-31,2025-10-18,2025-11-03,4556.13,2241.32,2314.81,95,16,79,0.491935,0.508065,pago_parcial,0,1,0,1,0,91_180_dias
16202,CXC_016202,S,AHORRO,84366302721,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-11,2025-07-25,2025-11-03,11467.55,11467.55,0.0,237,101,136,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16203,CXC_016203,S,AHORRO,33315237988,834,CARGO FISCAL TRANSACCIONAL,2025-03-06,2025-03-31,2025-11-03,4517.97,2222.55,2295.42,242,217,25,0.491936,0.508064,pago_parcial,0,1,0,1,0,181_360_dias
16204,CXC_016204,S,AHORRO,74857131371,1517,COBRO SERVICIO TRANSPORTE,2025-05-05,2025-10-03,2025-11-03,12770.48,12770.48,0.0,182,31,151,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16205,CXC_016205,S,AHORRO,55105764402,1517,COBRO SERVICIO TRANSPORTE,2025-01-13,2025-04-13,2025-11-03,6327.51,6327.51,0.0,294,204,90,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16206,CXC_016206,S,AHORRO,45839144446,176,COMISION RETIRO CORRESPONSAL B,2024-11-04,2025-06-06,2025-11-03,1575.15,1575.15,0.0,364,150,214,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
16207,CXC_016207,S,AHORRO,95559574619,1859,COMISION CONSIGNACION CANAL B,2024-11-27,2025-03-20,2025-11-03,735.41,735.41,0.0,341,228,113,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16208,CXC_016208,S,AHORRO,38253946512,87,CARGO FISCAL IVA COMISION B,2025-01-30,2025-07-03,2025-11-03,6597.52,6597.52,0.0,277,123,154,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16209,CXC_016209,S,AHORRO,81417216843,834,CARGO FISCAL TRANSACCIONAL,2025-01-14,2025-10-28,2025-11-03,1344.31,661.31,683.0,293,6,287,0.491933,0.508067,pago_parcial,0,1,0,1,0,181_360_dias
16210,CXC_016210,S,AHORRO,36874599013,2107,CARGO FISCAL IVA TRASLADO,2025-05-06,2025-07-04,2025-11-03,8154.19,8154.19,0.0,181,122,59,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16211,CXC_016211,S,AHORRO,66003703705,176,COMISION RETIRO CORRESPONSAL B,2024-11-27,2025-08-30,2025-11-03,1305.5,1305.5,0.0,341,65,276,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16212,CXC_016212,S,AHORRO,84782868658,2285,APERTURA INVERSION VIRTUAL,2025-04-30,2025-06-10,2025-11-03,1075.68,1075.68,0.0,187,146,41,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16213,CXC_016213,S,AHORRO,59399914032,834,CARGO FISCAL TRANSACCIONAL,2025-01-26,2025-02-20,2025-11-03,2097.96,1958.2,139.76,281,256,25,0.933383,0.066617,pago_parcial,0,1,0,1,0,181_360_dias
16214,CXC_016214,S,AHORRO,86615678115,834,CARGO FISCAL TRANSACCIONAL,2025-02-23,2025-09-04,2025-11-03,1455.96,1455.96,0.0,253,60,193,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16215,CXC_016215,S,AHORRO,63588435281,834,CARGO FISCAL TRANSACCIONAL,2025-07-26,2025-10-26,2025-11-03,1148.71,1148.71,0.0,100,8,92,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16216,CXC_016216,S,AHORRO,82444291593,2107,CARGO FISCAL IVA TRASLADO,2025-03-04,2025-05-02,2025-11-03,6037.69,2970.15,3067.54,244,185,59,0.491935,0.508065,pago_parcial,0,1,0,1,0,181_360_dias
16217,CXC_016217,S,AHORRO,74737685305,834,CARGO FISCAL TRANSACCIONAL,2024-12-29,2025-04-02,2025-11-03,289.73,142.53,147.2,309,215,94,0.491941,0.508059,pago_parcial,0,1,0,1,0,181_360_dias
16218,CXC_016218,S,AHORRO,39542799765,2040,PAGO PROVEEDORES,2025-02-26,2025-06-11,2025-11-03,126.92,126.92,0.0,250,145,105,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16219,CXC_016219,S,AHORRO,77173337153,1517,COBRO SERVICIO TRANSPORTE,2024-11-17,2025-05-13,2025-11-03,5435.0,5435.0,0.0,351,174,177,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16220,CXC_016220,S,AHORRO,45984999843,2107,CARGO FISCAL IVA TRASLADO,2025-06-05,2025-09-18,2025-11-03,825.55,825.55,0.0,151,46,105,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16221,CXC_016221,S,AHORRO,60419256529,333,CARGO FISCAL IVA A,2024-12-17,2025-08-19,2025-11-03,1717.37,1717.37,0.0,321,76,245,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16222,CXC_016222,S,AHORRO,30087063260,834,CARGO FISCAL TRANSACCIONAL,2025-01-17,2025-10-21,2025-11-03,1445.0,710.85,734.15,290,13,277,0.491938,0.508062,pago_parcial,0,1,0,1,0,181_360_dias
16223,CXC_016223,S,AHORRO,41788542689,1517,COBRO SERVICIO TRANSPORTE,2025-04-12,2025-09-05,2025-11-03,1665.63,1665.63,0.0,205,59,146,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16224,CXC_016224,S,AHORRO,76659679996,834,CARGO FISCAL TRANSACCIONAL,2024-11-12,2025-10-11,2025-11-03,26665.16,26665.16,0.0,356,23,333,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16225,CXC_016225,S,AHORRO,81380635645,137,COMISION RETIRO CANAL A,2025-03-25,2025-04-23,2025-11-03,10146.3,10146.3,0.0,223,194,29,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16226,CXC_016226,S,AHORRO,68783069239,834,CARGO FISCAL TRANSACCIONAL,2025-06-17,2025-08-20,2025-11-03,1309.07,1309.07,0.0,139,75,64,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16227,CXC_016227,S,AHORRO,91697747086,1275,REVERSO CONSIGNACION EFECTIVO,2025-04-01,2025-08-11,2025-11-03,145.39,145.39,0.0,216,84,132,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16228,CXC_016228,S,AHORRO,59921411678,2107,CARGO FISCAL IVA TRASLADO,2025-07-15,2025-10-13,2025-11-03,29503.6,29503.6,0.0,111,21,90,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16229,CXC_016229,S,AHORRO,19646884077,303,PAGO GENERAL,2025-03-22,2025-10-17,2025-11-03,2981.55,2981.55,0.0,226,17,209,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16230,CXC_016230,S,AHORRO,95419686083,1517,COBRO SERVICIO TRANSPORTE,2025-05-31,2025-10-13,2025-11-03,4456.5,4456.5,0.0,156,21,135,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16231,CXC_016231,S,AHORRO,45772323360,834,CARGO FISCAL TRANSACCIONAL,2025-01-05,2025-04-08,2025-11-03,2170.54,2170.54,0.0,302,209,93,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16232,CXC_016232,S,AHORRO,74168182327,1388,COMISION EXPEDICION DOCUMENTO,2025-05-09,2025-10-01,2025-11-03,3048.93,3048.93,0.0,178,33,145,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16233,CXC_016233,S,AHORRO,20706217678,1157,COMISION CONSULTA SALDO,2025-05-30,2025-09-23,2025-11-03,16743.31,14930.57,1812.74,157,41,116,0.891733,0.108267,pago_parcial,0,1,0,1,0,91_180_dias
16234,CXC_016234,S,AHORRO,67591250229,1157,COMISION CONSULTA SALDO,2025-06-02,2025-08-15,2025-11-03,14163.36,12228.11,1935.25,154,80,74,0.863362,0.136638,pago_parcial,0,1,0,1,0,91_180_dias
16235,CXC_016235,S,AHORRO,51532887041,1685,CARGO FISCAL IVA RECAUDO,2024-12-31,2025-05-08,2025-11-03,810.7,810.7,0.0,307,179,128,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16236,CXC_016236,S,AHORRO,36438297179,1157,COMISION CONSULTA SALDO,2025-01-24,2025-03-01,2025-11-03,3879.74,3488.97,390.77,283,247,36,0.899279,0.100721,pago_parcial,0,1,0,1,0,181_360_dias
16237,CXC_016237,D,CORRIENTE,54577145127,2107,CARGO FISCAL IVA TRASLADO,2025-04-17,2025-05-10,2025-11-03,5754.75,5754.75,0.0,200,177,23,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16238,CXC_016238,S,AHORRO,62345053062,497,PAGO SERVICIO ELECTRONICO,2025-05-14,2025-07-07,2025-11-03,621.93,621.93,0.0,173,119,54,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16239,CXC_016239,S,AHORRO,41709603847,70,TRANSFERENCIA BILLETERA DIGITAL,2025-07-08,2025-08-10,2025-11-03,199.0,199.0,0.0,118,85,33,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16240,CXC_016240,S,AHORRO,68366659197,1517,COBRO SERVICIO TRANSPORTE,2024-11-05,2025-08-23,2025-11-03,1105.18,1105.18,0.0,363,72,291,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
16241,CXC_016241,S,AHORRO,77203143735,1859,COMISION CONSIGNACION CANAL B,2025-04-10,2025-07-23,2025-11-03,1142.87,1142.87,0.0,207,103,104,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16242,CXC_016242,S,AHORRO,18523207989,176,COMISION RETIRO CORRESPONSAL B,2024-12-12,2025-03-21,2025-11-03,3791.85,1865.35,1926.5,326,227,99,0.491937,0.508063,pago_parcial,0,1,0,1,0,181_360_dias
16243,CXC_016243,S,AHORRO,24787351611,1517,COBRO SERVICIO TRANSPORTE,2025-01-02,2025-08-10,2025-11-03,702.75,702.75,0.0,305,85,220,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16244,CXC_016244,S,AHORRO,55396747638,834,CARGO FISCAL TRANSACCIONAL,2025-07-30,2025-09-17,2025-11-03,505.96,248.9,257.06,96,47,49,0.491936,0.508064,pago_parcial,0,1,0,1,0,91_180_dias
16245,CXC_016245,S,AHORRO,45710388933,627,TRANSFERENCIA BILLETERA A,2025-07-29,2025-08-20,2025-11-03,2093.19,2093.19,0.0,97,75,22,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16246,CXC_016246,S,AHORRO,93555428567,2010,TRANSFERENCIA BANCA MOVIL,2025-06-30,2025-09-04,2025-11-03,2358.04,2358.04,0.0,126,60,66,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16247,CXC_016247,S,AHORRO,70034794149,834,CARGO FISCAL TRANSACCIONAL,2025-04-16,2025-08-15,2025-11-03,1272.11,1272.11,0.0,201,80,121,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16248,CXC_016248,S,AHORRO,30701767983,834,CARGO FISCAL TRANSACCIONAL,2024-11-03,2025-08-31,2025-11-03,2427.22,2427.22,0.0,365,64,301,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
16249,CXC_016249,S,AHORRO,10593660080,176,COMISION RETIRO CORRESPONSAL B,2025-05-01,2025-08-26,2025-11-03,1079.33,1079.33,0.0,186,69,117,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16250,CXC_016250,S,AHORRO,68239365887,1517,COBRO SERVICIO TRANSPORTE,2025-05-28,2025-07-07,2025-11-03,5326.22,5326.22,0.0,159,119,40,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16251,CXC_016251,S,AHORRO,39923429361,834,CARGO FISCAL TRANSACCIONAL,2024-12-17,2025-09-02,2025-11-03,5133.01,2525.11,2607.9,321,62,259,0.491936,0.508064,pago_parcial,0,1,0,1,0,181_360_dias
16252,CXC_016252,S,AHORRO,37675495980,2285,APERTURA INVERSION VIRTUAL,2025-04-24,2025-06-29,2025-11-03,9736.08,9736.08,0.0,193,127,66,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
16253,CXC_016253,S,AHORRO,57037722044,1517,COBRO SERVICIO TRANSPORTE,2025-07-15,2025-08-04,2025-11-03,6156.54,6156.54,0.0,111,91,20,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16254,CXC_016254,S,AHORRO,56465579590,1157,COMISION CONSULTA SALDO,2025-06-25,2025-10-08,2025-11-03,1815.84,1815.84,0.0,131,26,105,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
16255,CXC_016255,S,AHORRO,80932642767,834,CARGO FISCAL TRANSACCIONAL,2025-02-28,2025-07-01,2025-11-03,12652.83,0.0,12652.83,248,125,123,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
